1.544427
20.0141	54.6667	2.4646
20.0424	54.4444	2.4595
20.0707	50.5556	2.3701
20.0989	48.7778	2.3280
20.1272	48.3333	2.3174
20.1555	45.0000	2.2361
20.1837	47.3333	2.2933
20.2120	46.0000	2.2608
20.2403	46.4444	2.2717
20.2685	49.2222	2.3386
20.2968	51.0000	2.3805
20.3251	48.6667	2.3254
20.3533	44.3333	2.2194
20.3816	49.7778	2.3518
20.4099	46.1111	2.2635
20.4381	48.3333	2.3174
20.4664	48.2222	2.3147
20.4946	44.2222	2.2167
20.5229	51.5556	2.3934
20.5512	50.5556	2.3701
20.5794	49.2222	2.3386
20.6077	42.7778	2.1802
20.6360	47.7778	2.3040
20.6642	45.8889	2.2580
20.6925	45.1111	2.2388
20.7208	47.4444	2.2960
20.7490	47.6842	2.2404
20.7773	49.4737	2.2821
20.8056	47.5789	2.2379
20.8338	46.0000	2.2005
20.8621	45.1579	2.1802
20.8904	48.5263	2.2601
20.9186	47.2632	2.2305
20.9469	47.2632	2.2305
20.9752	42.1053	2.1053
21.0034	40.5263	2.0654
21.0317	42.5263	2.1158
21.0600	46.8421	2.2205
21.0882	48.0000	2.2478
21.1165	44.9474	2.1752
21.1448	44.3158	2.1598
21.1730	44.5263	2.1649
21.2013	45.7895	2.1954
21.2296	44.4211	2.1624
21.2578	45.8947	2.1980
21.2861	49.2000	2.2181
21.3143	40.5000	2.0125
21.3426	44.8000	2.1166
21.3709	46.2000	2.1494
21.3991	46.6000	2.1587
21.4274	40.6000	2.0149
21.4557	47.3000	2.1749
21.4839	46.0000	2.1448
21.5122	44.7000	2.1142
21.5405	46.9000	2.1656
21.5687	45.0000	2.1213
21.5970	44.5000	2.1095
21.6253	44.7000	2.1142
21.6535	46.3000	2.1517
21.6818	44.3000	2.1048
21.7101	42.9000	2.0712
21.7383	45.4000	2.1307
21.7666	46.2000	2.1494
21.7949	41.4000	2.0347
21.8231	44.3000	2.1048
21.8514	39.8000	1.9950
21.8797	44.2000	2.1024
21.9079	44.8000	2.1166
21.9362	38.1000	1.9519
21.9645	44.2000	2.1024
21.9927	42.3000	2.0567
22.0210	45.9000	2.1424
22.0493	44.4000	2.1071
22.0775	43.6000	2.0881
22.1058	45.9000	2.1424
22.1340	45.4000	2.1307
22.1623	41.6000	2.0396
22.1906	42.1000	2.0518
22.2188	37.7000	1.9416
22.2471	39.3000	1.9824
22.2754	41.6000	2.0396
22.3036	42.8000	2.0688
22.3319	48.6000	2.2045
22.3602	46.4000	2.1541
22.3884	43.9000	2.0952
22.4167	43.8000	2.0928
22.4450	39.4000	1.9849
22.4732	44.6000	2.1119
22.5015	41.1000	2.0273
22.5298	39.7000	1.9925
22.5580	41.4000	2.0347
22.5863	41.8000	2.0445
22.6146	40.3000	2.0075
22.6428	42.5000	2.0616
22.6711	41.2000	2.0298
22.6994	38.1000	1.9519
22.7276	41.7000	2.0421
22.7559	39.9000	1.9975
22.7842	42.5000	2.0616
22.8124	43.7000	2.0905
22.8407	41.9000	2.0469
22.8690	43.2000	2.0785
22.8972	42.9000	2.0712
22.9255	45.6000	2.1354
22.9538	40.9000	2.0224
22.9820	35.6000	1.8868
23.0103	40.7000	2.0174
23.0385	40.5000	2.0125
23.0668	44.1000	2.1000
23.0951	36.9000	1.9209
23.1233	40.2000	2.0050
23.1516	44.5000	2.1095
23.1799	42.8000	2.0688
23.2081	38.8000	1.9698
23.2364	34.5000	1.8574
23.2647	39.1000	1.9774
23.2929	42.3000	2.0567
23.3212	39.0000	1.9748
23.3495	40.7000	2.0174
23.3777	39.3000	1.9824
23.4060	37.0000	1.9235
23.4343	39.3000	1.9824
23.4625	38.9000	1.9723
23.4908	37.3000	1.9313
23.5191	37.3000	1.9313
23.5473	35.6000	1.8868
23.5756	39.1000	1.9774
23.6039	41.9000	2.0469
23.6321	38.6000	1.9647
23.6604	38.9000	1.9723
23.6887	39.7000	1.9925
23.7169	41.4000	2.0347
23.7452	37.9000	1.9468
23.7735	36.5000	1.9105
23.8017	42.3000	2.0567
23.8300	39.1000	1.9774
23.8582	43.0000	2.0736
23.8865	37.4000	1.9339
23.9148	40.0000	2.0000
23.9430	35.6000	1.8868
23.9713	42.1000	2.0518
23.9996	38.8000	1.9698
24.0278	39.9000	1.9975
24.0561	36.5000	1.9105
24.0844	37.0000	1.9235
24.1126	38.3000	1.9570
24.1409	37.5000	1.9365
24.1692	35.5000	1.8841
24.1974	36.6000	1.9131
24.2257	36.9000	1.9209
24.2540	37.7000	1.9416
24.2822	36.7000	1.9157
24.3105	41.9000	2.0469
24.3388	39.1000	1.9774
24.3670	36.0000	1.8974
24.3953	38.6000	1.9647
24.4236	33.0000	1.8166
24.4518	35.6000	1.8868
24.4801	36.0000	1.8974
24.5084	39.6000	1.9900
24.5366	34.8000	1.8655
24.5649	38.8000	1.9698
24.5932	41.4000	2.0347
24.6214	38.9000	1.9723
24.6497	37.2000	1.9287
24.6780	37.7000	1.9416
24.7062	38.8000	1.9698
24.7345	36.4000	1.9079
24.7627	32.2000	1.7944
24.7910	38.9000	1.9723
24.8193	36.4000	1.9079
24.8475	36.9000	1.9209
24.8758	40.9000	2.0224
24.9041	38.7000	1.9672
24.9323	35.1000	1.8735
24.9606	39.3000	1.9824
24.9889	37.1000	1.9261
25.0171	35.6000	1.8868
25.0454	34.8000	1.8655
25.0737	36.5000	1.9105
25.1019	37.1000	1.9261
25.1302	35.6190	1.8418
25.1585	33.6190	1.7894
25.1867	36.6667	1.8687
25.2150	40.4762	1.9634
25.2433	34.7619	1.8195
25.2715	35.8095	1.8467
25.2998	35.4286	1.8369
25.3281	40.2857	1.9588
25.3563	36.7619	1.8711
25.3846	35.9048	1.8492
25.4129	37.0476	1.8784
25.4411	40.8571	1.9726
25.4694	36.5714	1.8663
25.4977	32.6667	1.7638
25.5259	36.5714	1.8663
25.5542	39.3333	1.9355
25.5824	37.9048	1.9000
25.6107	35.2381	1.8319
25.6390	39.3333	1.9355
25.6672	32.7619	1.7664
25.6955	34.7619	1.8195
25.7238	38.4545	1.8697
25.7520	35.0909	1.7861
25.7803	33.3636	1.7416
25.8086	36.8182	1.8295
25.8368	35.0909	1.7861
25.8651	33.2727	1.7392
25.8934	37.7273	1.8520
25.9216	40.1818	1.9113
25.9499	34.8182	1.7791
25.9782	36.2727	1.8159
26.0064	32.2727	1.7129
26.0347	32.1818	1.7104
26.0630	32.3636	1.7153
26.0912	36.7273	1.8273
26.1195	32.0909	1.7080
26.1478	35.5455	1.7976
26.1760	36.7273	1.8273
26.2043	35.7273	1.8022
26.2326	33.7273	1.7510
26.2608	33.0909	1.7344
26.2891	31.6364	1.6959
26.3174	34.7273	1.7768
26.3456	34.1818	1.7628
26.3739	35.9091	1.8068
26.4021	37.0000	1.8340
26.4304	35.0909	1.7861
26.4587	34.7273	1.7768
26.4869	33.1818	1.7368
26.5152	33.0000	1.7321
26.5435	33.1818	1.7368
26.5717	32.8182	1.7273
26.6000	36.4545	1.8205
26.6283	36.0000	1.8091
26.6565	33.0909	1.7344
26.6848	32.7273	1.7249
26.7131	35.6364	1.7999
26.7413	34.4545	1.7698
26.7696	35.1818	1.7884
26.7979	33.7273	1.7510
26.8261	32.2727	1.7129
26.8544	34.0000	1.7581
26.8827	35.0909	1.7861
26.9109	32.0000	1.7056
26.9392	33.6364	1.7487
26.9675	29.0909	1.6262
26.9957	33.9091	1.7557
27.0240	35.1818	1.7884
27.0523	34.6364	1.7745
27.0805	36.0000	1.8091
27.1088	35.7273	1.8022
27.1371	31.0000	1.6787
27.1653	35.4545	1.7953
27.1936	34.0000	1.7581
27.2219	31.0000	1.6787
27.2501	36.8182	1.8295
27.2784	31.8182	1.7008
27.3066	39.4545	1.8939
27.3349	32.0000	1.7056
27.3632	34.4545	1.7698
27.3914	34.8182	1.7791
27.4197	34.6364	1.7745
27.4480	36.4545	1.8205
27.4762	33.1818	1.7368
27.5045	36.2727	1.8159
27.5328	33.9091	1.7557
27.5610	28.6364	1.6135
27.5893	33.3636	1.7416
27.6176	32.3636	1.7153
27.6458	32.8182	1.7273
27.6741	30.7273	1.6713
27.7024	32.9091	1.7297
27.7306	32.8182	1.7273
27.7589	32.6364	1.7225
27.7872	31.7273	1.6983
27.8154	36.0909	1.8114
27.8437	35.5455	1.7976
27.8720	33.5455	1.7463
27.9002	33.5455	1.7463
27.9285	34.0000	1.7581
27.9568	34.6364	1.7745
27.9850	27.4545	1.5798
28.0133	32.2727	1.7129
28.0416	34.2727	1.7651
28.0698	32.0000	1.7056
28.0981	31.6364	1.6959
28.1263	28.0000	1.5954
28.1546	33.3636	1.7416
28.1829	34.1818	1.7628
28.2111	33.5455	1.7463
28.2394	29.5455	1.6389
28.2677	33.5455	1.7463
28.2959	33.7273	1.7510
28.3242	31.6364	1.6959
28.3525	29.0000	1.6237
28.3807	28.8182	1.6186
28.4090	31.8182	1.7008
28.4373	32.8182	1.7273
28.4655	31.5455	1.6934
28.4938	33.1818	1.7368
28.5221	31.1818	1.6837
28.5503	31.9091	1.7032
28.5786	30.4545	1.6639
28.6069	31.2727	1.6861
28.6351	33.0000	1.7321
28.6634	29.4545	1.6364
28.6917	32.3636	1.7153
28.7199	32.5455	1.7201
28.7482	30.5455	1.6664
28.7765	31.3636	1.6886
28.8047	28.2727	1.6032
28.8330	30.7273	1.6713
28.8613	30.7273	1.6713
28.8895	32.5455	1.7201
28.9178	31.9091	1.7032
28.9461	32.0000	1.7056
28.9743	30.0000	1.6514
29.0026	30.6364	1.6689
29.0308	34.1818	1.7628
29.0591	29.1818	1.6288
29.0874	28.5455	1.6109
29.1156	30.0909	1.6539
29.1439	28.9091	1.6211
29.1722	28.9091	1.6211
29.2004	29.8182	1.6464
29.2287	31.7273	1.6983
29.2570	30.4545	1.6639
29.2852	29.9091	1.6489
29.3135	33.4545	1.7439
29.3418	32.0909	1.7080
29.3700	33.0000	1.7321
29.3983	32.4545	1.7177
29.4266	29.0909	1.6262
29.4548	33.6364	1.7487
29.4831	27.0435	1.5335
29.5114	29.3913	1.5987
29.5396	28.3478	1.5700
29.5679	31.9130	1.6658
29.5962	29.4783	1.6010
29.6244	28.0000	1.5604
29.6527	28.6087	1.5772
29.6810	29.6522	1.6058
29.7092	32.3478	1.6772
29.7375	30.2609	1.6222
29.7658	33.7391	1.7128
29.7940	29.5652	1.6034
29.8223	29.7391	1.6081
29.8505	28.9565	1.5868
29.8788	30.6087	1.6314
29.9071	31.7391	1.6613
29.9353	29.8261	1.6105
29.9636	30.5217	1.6291
29.9919	32.0870	1.6704
30.0201	26.7826	1.5261
