1.544427
20.0141	38.6667	2.0728
20.0424	41.6667	2.1517
20.0707	42.2222	2.1660
20.0989	46.7778	2.2798
20.1272	43.7778	2.2055
20.1555	42.5556	2.1745
20.1837	43.0000	2.1858
20.2120	42.7778	2.1802
20.2403	38.7778	2.0757
20.2685	41.7778	2.1545
20.2968	40.0000	2.1082
20.3251	43.5556	2.1999
20.3533	38.1111	2.0578
20.3816	44.7778	2.2305
20.4099	41.5556	2.1488
20.4381	42.2222	2.1660
20.4664	39.1111	2.0846
20.4946	42.8889	2.1830
20.5229	41.2222	2.1402
20.5512	39.5556	2.0964
20.5794	44.8889	2.2333
20.6077	40.0000	2.1082
20.6360	41.4444	2.1459
20.6642	44.7778	2.2305
20.6925	39.7778	2.1023
20.7208	35.5556	1.9876
20.7490	40.1053	2.0547
20.7773	38.7368	2.0193
20.8056	36.7368	1.9665
20.8338	42.5263	2.1158
20.8621	39.4737	2.0384
20.8904	36.6316	1.9637
20.9186	37.3684	1.9833
20.9469	36.3158	1.9552
20.9752	38.7368	2.0193
21.0034	40.9474	2.0761
21.0317	40.5263	2.0654
21.0600	38.1053	2.0028
21.0882	43.6842	2.1444
21.1165	40.7368	2.0708
21.1448	39.8947	2.0493
21.1730	41.3684	2.0868
21.2013	37.8947	1.9972
21.2296	40.0000	2.0520
21.2578	39.1579	2.0302
21.2861	42.8000	2.0688
21.3143	38.5000	1.9621
21.3426	37.4000	1.9339
21.3709	40.5000	2.0125
21.3991	41.0000	2.0248
21.4274	37.4000	1.9339
21.4557	38.8000	1.9698
21.4839	35.2000	1.8762
21.5122	35.1000	1.8735
21.5405	34.7000	1.8628
21.5687	36.7000	1.9157
21.5970	36.2000	1.9026
21.6253	38.1000	1.9519
21.6535	37.6000	1.9391
21.6818	36.6000	1.9131
21.7101	37.0000	1.9235
21.7383	35.9000	1.8947
21.7666	36.3000	1.9053
21.7949	33.0000	1.8166
21.8231	37.3000	1.9313
21.8514	34.7000	1.8628
21.8797	34.7000	1.8628
21.9079	33.7000	1.8358
21.9362	39.0000	1.9748
21.9645	37.9000	1.9468
21.9927	37.3000	1.9313
22.0210	33.9000	1.8412
22.0493	37.2000	1.9287
22.0775	34.1000	1.8466
22.1058	38.6000	1.9647
22.1340	34.6000	1.8601
22.1623	31.4000	1.7720
22.1906	34.8000	1.8655
22.2188	32.7000	1.8083
22.2471	34.2000	1.8493
22.2754	35.4000	1.8815
22.3036	32.8000	1.8111
22.3319	35.3000	1.8788
22.3602	33.3000	1.8248
22.3884	33.2000	1.8221
22.4167	34.8000	1.8655
22.4450	33.8000	1.8385
22.4732	34.7000	1.8628
22.5015	34.7000	1.8628
22.5298	34.1000	1.8466
22.5580	32.8000	1.8111
22.5863	33.1000	1.8193
22.6146	32.7000	1.8083
22.6428	33.8000	1.8385
22.6711	35.2000	1.8762
22.6994	33.9000	1.8412
22.7276	35.2000	1.8762
22.7559	34.1000	1.8466
22.7842	33.9000	1.8412
22.8124	33.9000	1.8412
22.8407	36.4000	1.9079
22.8690	30.3000	1.7407
22.8972	32.1000	1.7916
22.9255	29.9000	1.7292
22.9538	35.2000	1.8762
22.9820	32.6000	1.8055
23.0103	32.6000	1.8055
23.0385	31.2000	1.7664
23.0668	34.4000	1.8547
23.0951	31.0000	1.7607
23.1233	32.9000	1.8138
23.1516	33.7000	1.8358
23.1799	31.7000	1.7804
23.2081	31.9000	1.7861
23.2364	35.5000	1.8841
23.2647	30.3000	1.7407
23.2929	31.7000	1.7804
23.3212	33.7000	1.8358
23.3495	30.6000	1.7493
23.3777	30.3000	1.7407
23.4060	32.1000	1.7916
23.4343	30.7000	1.7521
23.4625	29.7000	1.7234
23.4908	32.6000	1.8055
23.5191	31.3000	1.7692
23.5473	33.2000	1.8221
23.5756	33.6000	1.8330
23.6039	30.6000	1.7493
23.6321	28.9000	1.7000
23.6604	29.0000	1.7029
23.6887	31.6000	1.7776
23.7169	32.5000	1.8028
23.7452	29.8000	1.7263
23.7735	32.7000	1.8083
23.8017	31.8000	1.7833
23.8300	33.0000	1.8166
23.8582	30.5000	1.7464
23.8865	32.6000	1.8055
23.9148	29.5000	1.7176
