1.544427
20.0141	38.5556	2.0698
20.0424	41.7778	2.1545
20.0707	44.7778	2.2305
20.0989	41.7778	2.1545
20.1272	41.5556	2.1488
20.1555	43.2222	2.1915
20.1837	40.3333	2.1170
20.2120	40.5556	2.1228
20.2403	40.3333	2.1170
20.2685	40.5556	2.1228
20.2968	38.1111	2.0578
20.3251	39.7778	2.1023
20.3533	37.5556	2.0428
20.3816	36.4444	2.0123
20.4099	37.8889	2.0518
20.4381	37.8889	2.0518
20.4664	37.4444	2.0397
20.4946	42.4444	2.1716
20.5229	40.3333	2.1170
20.5512	38.6667	2.0728
20.5794	37.1111	2.0306
20.6077	37.2222	2.0337
20.6360	40.1111	2.1111
20.6642	40.0000	2.1082
20.6925	35.6667	1.9907
20.7208	38.3333	2.0638
20.7490	41.8947	2.1000
20.7773	38.2105	2.0055
20.8056	38.6316	2.0166
20.8338	36.2105	1.9523
20.8621	42.0000	2.1026
20.8904	34.2105	1.8977
20.9186	36.1053	1.9495
20.9469	41.6842	2.0947
20.9752	37.3684	1.9833
21.0034	32.4211	1.8474
21.0317	35.6842	1.9381
21.0600	36.4211	1.9580
21.0882	36.7368	1.9665
21.1165	33.5789	1.8801
21.1448	35.3684	1.9295
21.1730	35.6842	1.9381
21.2013	37.7895	1.9945
21.2296	35.8947	1.9438
21.2578	39.7895	2.0465
21.2861	38.9000	1.9723
21.3143	36.9000	1.9209
21.3426	36.5000	1.9105
21.3709	35.8000	1.8921
21.3991	38.9000	1.9723
21.4274	35.4000	1.8815
21.4557	37.0000	1.9235
21.4839	35.4000	1.8815
21.5122	33.6000	1.8330
21.5405	38.4000	1.9596
21.5687	34.9000	1.8682
21.5970	36.8000	1.9183
21.6253	33.1000	1.8193
21.6535	36.6000	1.9131
21.6818	38.2000	1.9545
21.7101	37.5000	1.9365
21.7383	36.4000	1.9079
21.7666	37.3000	1.9313
21.7949	39.2000	1.9799
21.8231	33.6000	1.8330
21.8514	34.4000	1.8547
21.8797	34.3000	1.8520
21.9079	37.8000	1.9442
21.9362	36.4000	1.9079
21.9645	34.3000	1.8520
21.9927	36.4000	1.9079
22.0210	36.4000	1.9079
22.0493	39.5000	1.9875
22.0775	33.4000	1.8276
22.1058	35.6000	1.8868
22.1340	33.0000	1.8166
22.1623	33.5000	1.8303
22.1906	35.7000	1.8894
22.2188	30.5000	1.7464
22.2471	36.1000	1.9000
22.2754	34.4000	1.8547
22.3036	33.6000	1.8330
22.3319	35.7000	1.8894
22.3602	30.5000	1.7464
22.3884	33.6000	1.8330
22.4167	34.5000	1.8574
22.4450	32.0000	1.7889
22.4732	33.2000	1.8221
22.5015	33.9000	1.8412
22.5298	31.7000	1.7804
22.5580	33.6000	1.8330
